is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life,spearman
True,-3.3909383914352835,0.01127,0.00461,0.00274,CTSI-USDT,LEVER-USDT,0,30.32177,0.284
True,-3.1781465076581785,0.02129,0.25504,0.04042,CTSI-USDT,FLM-USDT,0,21.37146,0.948
True,-2.8724348531801267,0.04865,524.85268,480.26041,CTSI-USDT,BNB-USDT,0,31.51024,0.776
True,-2.945514874614582,0.04031,0.90631,0.34864,CTSI-USDT,STORJ-USDT,0,29.84268,0.896
True,-3.3244350019028923,0.01382,6.27578,2.05128,CTSI-USDT,MASK-USDT,0,21.83276,0.945
True,-3.1785834923839333,0.02126,0.10769,0.00341,CTSI-USDT,BEAMX-USDT,0,17.71594,0.903
True,-3.308553706239995,0.0145,9.10795,37.76072,CTSI-USDT,EGLD-USDT,0,24.45717,0.288
True,-3.300305768407414,0.01486,16.17703,6.23581,CTSI-USDT,XVS-USDT,0,20.46424,0.84
True,-3.108397030962184,0.02594,0.17054,0.77608,CTSI-USDT,SFP-USDT,0,19.19897,0.133
True,-2.922278647948604,0.04282,1.35786,0.66152,CTSI-USDT,XTZ-USDT,0,25.30934,0.883
True,-3.3207931299834823,0.01397,0.0385,0.03576,CTSI-USDT,GALA-USDT,0,15.94642,0.563
True,-3.101066234998598,0.02647,1.44065,0.14757,CTSI-USDT,CRV-USDT,0,21.91765,0.96
True,-2.9773741513054315,0.03706,155.5989,74.9557,CTSI-USDT,TRB-USDT,0,78.53656,-0.155
True,-3.327783755693118,0.01368,10.302,2.2478,CTSI-USDT,FXS-USDT,0,23.34198,0.925
True,-2.9319187744339215,0.04176,0.03061,0.01739,CTSI-USDT,ZIL-USDT,0,25.62627,0.833
True,-3.050887667252242,0.03041,0.10516,0.1531,AXL-USDT,C98-USDT,0,24.37965,0.797
True,-4.2377629197241005,0.00057,0.06643,0.09444,AXL-USDT,RIF-USDT,0,17.87874,0.804
True,-3.4256350238490225,0.01012,-6.9622,34.4322,AXL-USDT,NMR-USDT,0,29.88453,-0.424
True,-3.1964357043135654,0.02019,0.15626,0.1579,AXL-USDT,ONT-USDT,0,29.33721,0.782
True,-2.908597299712349,0.04436,0.18428,6.46419,AUCTION-USDT,TIA-USDT,0,28.97123,0.532
True,-2.974247289748037,0.03737,0.00356,0.09117,AUCTION-USDT,DAR-USDT,0,31.11532,0.755
True,-4.593318416854085,0.00013,0.00691,0.56972,AUCTION-USDT,COMBO-USDT,0,13.72239,0.605
True,-3.030845778379187,0.03211,0.00259,0.76701,AUCTION-USDT,EOS-USDT,0,32.60571,0.429
True,-3.5988615786039393,0.00578,0.0032,0.13221,AUCTION-USDT,RDNT-USDT,0,14.60833,0.764
True,-3.1007913173510273,0.02649,-3.62379,1.63255,ONE-USDT,ZETA-USDT,0,28.22233,-0.093
True,-3.2720917265164045,0.01617,3.11958,0.04445,ONE-USDT,1000LUNC-USDT,0,15.59699,0.895
True,-3.048646904993388,0.03059,3.26725,-0.03902,ONE-USDT,1000BONK-USDT,0,32.4782,0.833
True,-3.101606810878586,0.02643,392.61436,-3.89992,ONE-USDT,UNFI-USDT,0,28.145,0.849
True,-3.191771212591477,0.02047,0.27399,0.00193,ONE-USDT,STMX-USDT,0,18.23617,0.92
True,-4.190260955961728,0.00068,100.17354,0.65523,ONE-USDT,CAKE-USDT,0,11.68032,0.945
True,-3.302222801911114,0.01478,10.9189,0.37413,ONE-USDT,LUNA2-USDT,0,10.36226,0.696
True,-2.8768142048728924,0.04811,5298.70555,-43.8332,ONE-USDT,METIS-USDT,0,33.26381,0.862
True,-2.969937419001455,0.0378,0.07047,0.00224,ONE-USDT,LEVER-USDT,0,32.81814,0.322
True,-3.3140443780958035,0.01426,8230.83908,418.88821,ONE-USDT,BNB-USDT,0,19.26528,0.824
True,-3.41841591423277,0.01035,12.99627,0.2678,ONE-USDT,STORJ-USDT,0,23.36789,0.913
True,-3.7906386917694115,0.003,83.98314,1.61565,ONE-USDT,MASK-USDT,0,18.43383,0.938
True,-3.0677648435958145,0.02903,1000.9443,450.79897,BICO-USDT,DEFI-USDT,0,35.63396,0.899
True,-2.9313673769371067,0.04182,190.49985,5.64968,ONE-USDT,XVS-USDT,0,26.42969,0.741
True,-3.382861617004609,0.01156,6e-05,0.04273,AUCTION-USDT,GALA-USDT,0,16.34838,0.147
True,-4.138061880361776,0.00084,-0.00069,0.12026,AUCTION-USDT,HBAR-USDT,0,20.9737,-0.28
True,-3.134459328661946,0.02411,0.00113,0.79223,AUCTION-USDT,SFP-USDT,0,18.90997,0.098
True,-2.941894036617355,0.04069,-6e-05,0.03524,AUCTION-USDT,ORBS-USDT,0,31.50977,0.123
True,-3.133217671010478,0.02419,1.76784,6.77203,AXL-USDT,ATOM-USDT,0,26.19902,0.682
True,-3.207123135479475,0.01958,-0.16935,0.46133,AXL-USDT,BAKE-USDT,0,31.66887,-0.664
True,-3.0891411725784943,0.02737,3.40382,11.89549,AXL-USDT,NEO-USDT,0,25.62727,0.541
True,-3.3882183385220492,0.01137,0.06514,0.61791,AXL-USDT,COMBO-USDT,0,24.05815,0.258
True,-3.313129331918198,0.0143,0.00681,0.00924,AXL-USDT,CKB-USDT,0,34.52041,0.542
True,-3.1708789788503475,0.02173,-0.0183,0.83025,AXL-USDT,EOS-USDT,0,30.46052,-0.128
True,-3.3392568618763354,0.01321,-0.23851,1.36668,AXL-USDT,JUP-USDT,0,30.73018,-0.372
True,-4.073623532646934,0.00107,-0.02078,1.9101,AUCTION-USDT,ZETA-USDT,0,19.14285,-0.243
True,-3.3338816740717583,0.01343,0.00131,0.08675,AUCTION-USDT,1000LUNC-USDT,0,20.99742,0.549
True,-3.0321095557453965,0.032,0.01262,0.89556,AUCTION-USDT,TWT-USDT,0,22.76406,0.608
True,-4.855058822273211,4e-05,0.00715,0.4785,AUCTION-USDT,LUNA2-USDT,0,7.23636,0.712
True,-3.48325482521015,0.00843,2e-05,0.00331,AUCTION-USDT,LEVER-USDT,0,29.08329,0.336
True,-2.867393897750184,0.04927,1e-05,0.00061,AUCTION-USDT,SPELL-USDT,0,41.20548,0.676
True,-3.770818250552441,0.00322,0.0167,0.21142,AUCTION-USDT,STG-USDT,0,18.70527,0.57
True,-2.9307704300835704,0.04189,0.02863,2.86518,AUCTION-USDT,MASK-USDT,0,33.50476,0.6
True,-3.366011977680323,0.01217,0.05727,38.67542,AUCTION-USDT,EGLD-USDT,0,23.50936,0.218
True,-3.413879872203471,0.01049,0.10175,7.86012,AUCTION-USDT,XVS-USDT,0,19.5049,0.716
True,-3.076615530073747,0.02833,0.07987,1.6712,AUCTION-USDT,WIF-USDT,0,27.96069,0.588
True,-3.6276901964231745,0.00525,0.02822,0.31311,AXS-USDT,XRP-USDT,0,17.09139,0.841
True,-3.091793750644095,0.02717,0.39693,-0.21259,AXS-USDT,CAKE-USDT,0,23.7463,0.924
True,-3.2174191597765995,0.019,0.00041,0.01349,INJ-USDT,ZIL-USDT,0,26.71536,0.733
True,-3.038259562012487,0.03147,0.01397,0.02191,TRU-USDT,ZIL-USDT,0,25.76552,0.551
True,-3.0102560869751813,0.03395,-5.78222,16.25225,TRU-USDT,NEO-USDT,0,27.63902,-0.221
True,-4.1477874371210675,0.00081,0.54926,0.61552,TRU-USDT,COMBO-USDT,0,16.15794,0.491
True,-3.3906257600756655,0.01128,-3.15245,1.96668,BLZ-USDT,ONDO-USDT,0,29.70394,-0.768
True,-3.691104943423233,0.00424,1.26898,1.14383,BLZ-USDT,ZETA-USDT,0,21.92904,0.54
True,-2.9086126179435334,0.04436,-0.18849,0.19335,BLZ-USDT,1000RATS-USDT,0,27.96167,-0.602
True,-3.193171987489979,0.02038,-0.74832,0.4369,BLZ-USDT,MYRO-USDT,0,35.2057,-0.7
True,-2.8767658933716924,0.04812,-0.30114,0.21047,BLZ-USDT,TOKEN-USDT,0,32.55589,-0.717
True,-3.952347887871412,0.00168,-1149.7676,1326.97257,BLZ-USDT,DEFI-USDT,0,22.56803,-0.716
True,-3.458669193878086,0.00911,-0.01606,0.02957,BLZ-USDT,1000SHIB-USDT,0,26.17567,-0.49
True,-2.8927338805162646,0.0462,-0.18331,0.72642,BLZ-USDT,KAVA-USDT,0,24.8042,-0.354
True,-2.89327198444217,0.04614,-0.22302,0.25314,BLZ-USDT,BIGTIME-USDT,0,33.16361,-0.534
True,-3.2365844000293413,0.01796,-0.05239,0.02804,BLZ-USDT,1000PEPE-USDT,0,36.57944,-0.662
True,-3.2079131764734354,0.01953,-0.18544,0.18468,BLZ-USDT,KAS-USDT,0,30.15875,-0.697
True,-3.864967059347206,0.00231,-0.07357,0.13289,BLZ-USDT,1000LUNC-USDT,0,17.53932,-0.568
True,-3.008422385708777,0.03412,-0.55168,0.38592,BLZ-USDT,1000FLOKI-USDT,0,38.3409,-0.677
True,-3.4437345854308528,0.00956,-0.09745,0.06027,BLZ-USDT,1000BONK-USDT,0,26.68105,-0.685
True,-3.1133331040826975,0.02558,-51.14732,35.21261,BLZ-USDT,LPT-USDT,0,40.57473,-0.708
True,-3.10681227077792,0.02605,-12.46048,8.27493,BLZ-USDT,UNFI-USDT,0,23.97983,-0.691
True,-3.3168578253541527,0.01414,-0.0063,0.00964,BLZ-USDT,STMX-USDT,0,27.52913,-0.597
True,-3.4784211335261364,0.00856,0.37044,0.10342,TRU-USDT,DAR-USDT,0,21.84221,0.821
True,-2.932542295170425,0.04169,0.1776,0.03989,TRU-USDT,REN-USDT,0,17.3318,0.814
True,-3.1466008694012153,0.02329,-1.32891,2.70592,BLZ-USDT,IMX-USDT,0,32.87402,-0.413
True,-2.892039016439627,0.04628,5.12061,3.7153,TRU-USDT,FXS-USDT,0,31.38964,0.788
True,-3.4554166100333967,0.00921,0.00259,0.00336,TRU-USDT,LEVER-USDT,0,29.32198,0.163
True,-3.058400646878574,0.02979,0.13403,0.07581,TRU-USDT,FLM-USDT,0,28.06214,0.742
True,-3.1055998438341708,0.02614,0.00162,0.00065,TRU-USDT,SPELL-USDT,0,25.50277,0.777
True,-2.937118049622668,0.0412,0.42449,0.48112,TRU-USDT,STORJ-USDT,0,30.95387,0.724
True,-3.645947360950687,0.00494,0.31617,0.08384,TRU-USDT,CHZ-USDT,0,20.8722,0.659
True,-3.619458848034956,0.0054,3.44091,2.90346,TRU-USDT,MASK-USDT,0,21.56422,0.855
True,-3.2051513887129275,0.01969,0.05661,0.01835,TRU-USDT,BEAMX-USDT,0,24.75865,0.824
True,-3.5182425301772287,0.00753,9.55868,8.34291,TRU-USDT,XVS-USDT,0,17.41761,0.667
True,-2.9487149397288355,0.03997,0.95586,0.98536,TRU-USDT,TWT-USDT,0,31.42712,0.581
True,-3.0001434559285456,0.03488,0.95486,2.28189,TRU-USDT,WAVES-USDT,0,34.48006,0.556
True,-3.0207790729249147,0.033,0.59543,0.86527,TRU-USDT,XTZ-USDT,0,28.77882,0.635
True,-2.9072491358922132,0.04451,0.00593,0.00486,TRU-USDT,XVG-USDT,0,28.82029,0.496
True,-3.3331768144893723,0.01346,0.0151,0.04177,TRU-USDT,GALA-USDT,0,16.02066,0.4
True,-3.3588760943316855,0.01244,3.60585,0.63956,TRU-USDT,AGLD-USDT,0,23.39691,0.765
True,-3.0377119215798927,0.03152,0.00514,0.02541,TRU-USDT,CELR-USDT,0,30.28441,0.384
True,-2.9483188123037345,0.04001,148.06145,87.92867,TRU-USDT,TRB-USDT,0,76.20323,0.08
True,-2.937121096774323,0.0412,17.85188,27.15029,TRU-USDT,DASH-USDT,0,32.22477,0.766
True,-2.9549653422245967,0.03932,1.9055,4.8244,TRU-USDT,GAS-USDT,0,25.1752,0.566
True,-3.167628091389963,0.02194,41.03062,21.72521,TRU-USDT,NMR-USDT,0,33.21179,0.852
True,-3.9426203109164075,0.00174,-99.18596,167.01716,BLZ-USDT,XMR-USDT,0,26.41496,-0.73
True,-2.9122497301477104,0.04394,-2.45484,3.52534,BLZ-USDT,CAKE-USDT,0,31.76635,-0.583
True,-3.306462407360692,0.01459,173.12506,112.16831,TRU-USDT,XMR-USDT,0,25.85674,0.862
True,-3.499433682528957,0.008,-0.45017,0.59267,BLZ-USDT,CRV-USDT,0,23.84178,-0.593
True,-3.192691103503989,0.02041,-19.88016,113.65594,BLZ-USDT,TRB-USDT,0,71.78559,0.195
True,-3.7632098896018142,0.00331,-11.62852,33.26294,BLZ-USDT,DASH-USDT,0,20.86177,-0.599
True,-3.1101759434310416,0.02581,-0.71162,5.30414,BLZ-USDT,GAS-USDT,0,23.4961,-0.18
True,-3.687068467117126,0.0043,-21.86261,34.18808,BLZ-USDT,NMR-USDT,0,26.41811,-0.595
True,-3.790331279622302,0.00301,-3.32806,5.46621,BLZ-USDT,FXS-USDT,0,19.5812,-0.616
True,-3.2138469680092703,0.0192,-0.1043,0.09699,BLZ-USDT,REN-USDT,0,16.07848,-0.67
True,-3.212786643806749,0.01926,-0.00579,0.02561,BLZ-USDT,ZIL-USDT,0,23.87287,-0.271
True,-3.5135095334416415,0.00765,-0.45428,0.43011,BLZ-USDT,BAKE-USDT,0,28.33871,-0.643
True,-2.9544188762272214,0.03938,-17.48509,30.4435,BLZ-USDT,INJ-USDT,0,29.43778,-0.578
True,-4.128480204117247,0.00087,-26.15465,38.50033,BLZ-USDT,KSM-USDT,0,17.75837,-0.697
True,-4.0865412101599885,0.00102,-0.21769,0.7579,BLZ-USDT,COMBO-USDT,0,17.33063,-0.364
True,-2.920687678007573,0.04299,22.09935,-1.5633,ALPHA-USDT,ONDO-USDT,0,30.42826,0.93
True,-3.642954673061595,0.00499,-4.16839,2.02959,ALPHA-USDT,ZETA-USDT,0,22.93087,-0.202
True,-2.9896253112574294,0.03587,5.5958,-0.44065,ALPHA-USDT,MYRO-USDT,0,28.34947,0.878
True,-4.739307067678234,7e-05,0.69133,0.03063,ALPHA-USDT,1000LUNC-USDT,0,11.19367,0.907
True,-3.1858896015768563,0.02082,0.7212,-0.05316,ALPHA-USDT,1000BONK-USDT,0,23.33526,0.919
True,-2.940843711625784,0.0408,725.01639,52.59061,ALPHA-USDT,XMR-USDT,0,26.51798,0.791
True,-3.775509872033401,0.00317,2.48513,0.31837,ALPHA-USDT,LUNA2-USDT,0,9.34607,0.636
True,-2.9328771572007057,0.04166,1158.15896,-65.481,ALPHA-USDT,METIS-USDT,0,28.77087,0.932
True,-3.840523038245777,0.00252,-0.72859,0.91035,BLZ-USDT,OMG-USDT,0,21.40516,-0.647
True,-3.040468196958334,0.03128,-0.00215,0.00634,BLZ-USDT,XVG-USDT,0,28.49191,-0.197
True,-3.5257925427739,0.00735,-0.1758,0.65704,BLZ-USDT,LUNA2-USDT,0,11.84418,-0.215
True,-3.210005666454756,0.01941,-0.13049,0.19687,BLZ-USDT,DOGE-USDT,0,32.69117,-0.549
True,-3.522508410404115,0.00743,-159.7155,117.72206,BLZ-USDT,METIS-USDT,0,25.16171,-0.686
True,-3.202517134722571,0.01984,-0.09097,0.55162,BLZ-USDT,XRP-USDT,0,23.6028,-0.323
True,-3.555865877368654,0.00666,0.00025,0.00361,BLZ-USDT,LEVER-USDT,0,29.42147,0.145
True,-3.197961986119457,0.0201,-0.06667,0.11497,BLZ-USDT,FLM-USDT,0,27.45117,-0.541
True,-3.2288215376371876,0.01838,-0.00085,0.00114,BLZ-USDT,SPELL-USDT,0,25.3793,-0.625
True,-3.127019637281159,0.02462,-137.29127,633.70589,BLZ-USDT,BNB-USDT,0,27.74376,-0.428
True,-3.0089587465598946,0.03407,-0.44326,1.03965,BLZ-USDT,FLOW-USDT,0,25.29311,-0.484
True,-3.5016164587544916,0.00795,-0.23636,0.61338,BLZ-USDT,STORJ-USDT,0,23.39537,-0.487
True,-4.040100880502406,0.00121,-1.824,3.94554,BLZ-USDT,MASK-USDT,0,18.8924,-0.602
True,-4.480272573024624,0.00021,-0.03859,0.03829,BLZ-USDT,BEAMX-USDT,0,14.17019,-0.719
True,-3.31295177376734,0.01431,7.00022,37.36354,BLZ-USDT,EGLD-USDT,0,21.82235,0.324
True,-3.0716795797608802,0.02872,-3.65178,10.77622,BLZ-USDT,XVS-USDT,0,25.56449,-0.369
True,-2.8667965475397814,0.04935,-0.01039,0.11161,BLZ-USDT,XLM-USDT,0,27.92241,-0.148
True,-2.877762053983292,0.048,-0.02398,0.03683,BLZ-USDT,ACH-USDT,0,30.88986,-0.595
True,-3.2253583082205224,0.01856,-0.06879,0.83383,BLZ-USDT,SFP-USDT,0,17.77486,-0.204
True,-3.3998572505544904,0.01096,-0.60728,2.60405,BLZ-USDT,WAVES-USDT,0,27.6732,-0.324
True,-3.5890748482167902,0.00597,-0.37129,1.06375,BLZ-USDT,XTZ-USDT,0,21.18535,-0.495
True,-3.4861185759741433,0.00835,0.023,0.10105,BLZ-USDT,HBAR-USDT,0,28.4474,0.288
True,-2.9087948595324433,0.04433,-0.00092,0.00264,BLZ-USDT,HOT-USDT,0,31.13067,-0.33
True,-3.594957033307922,0.00586,0.48007,0.53731,TRU-USDT,LUNA2-USDT,0,10.10637,0.571
True,-2.9017510394950885,0.04514,1.04263,0.07049,TRU-USDT,1000FLOKI-USDT,0,28.50576,0.818
True,-3.343436917383135,0.01305,0.30453,-1.18277,AXS-USDT,BNX-USDT,0,37.4311,0.728
True,-3.087122401730342,0.02752,0.00318,0.7161,KSM-USDT,SFP-USDT,0,19.48087,0.326
True,-3.105496996905309,0.02615,0.00045,0.03013,KSM-USDT,GALA-USDT,0,17.29172,0.426
True,-3.6413242968490103,0.00502,0.01606,-0.03533,KSM-USDT,CRV-USDT,0,20.46171,0.88
True,-3.7052583402903227,0.00404,0.0257,-0.09755,KSM-USDT,OMG-USDT,0,20.31641,0.914
True,-3.086884068411716,0.02754,1.2938,68.39647,KSM-USDT,TRB-USDT,0,77.12769,-0.124
True,-3.3562386402469286,0.01254,0.49518,14.62973,KSM-USDT,DASH-USDT,0,20.14234,0.914
True,-3.410525265087382,0.01061,0.12111,0.75105,KSM-USDT,FXS-USDT,0,17.05004,0.887
True,-3.427823726674768,0.01005,0.00348,-0.04121,KSM-USDT,REN-USDT,0,10.24954,0.891
True,-2.96808138527042,0.03798,0.01484,-0.1628,KSM-USDT,BAKE-USDT,0,33.98364,0.798
True,-3.5780689452306507,0.00619,-0.67396,2.02064,COMBO-USDT,ZETA-USDT,0,23.80881,-0.151
True,-2.930166366445703,0.04195,0.4288,-0.11414,COMBO-USDT,BIGTIME-USDT,0,34.50337,0.762
True,-3.088944138578213,0.02738,0.12906,0.02024,COMBO-USDT,1000LUNC-USDT,0,26.81611,0.641
True,-3.086118541349437,0.0276,6.25232,-0.73307,COMBO-USDT,GAL-USDT,0,20.19635,0.798
True,-2.8736517977062097,0.0485,0.18936,0.05577,COMBO-USDT,ALGO-USDT,0,36.58109,0.708
True,-3.5880585534051392,0.00599,0.59601,0.1903,COMBO-USDT,LUNA2-USDT,0,10.30423,0.567
True,-3.537906089118343,0.00707,0.68246,-0.08151,COMBO-USDT,PIXEL-USDT,0,30.5812,0.729
True,-3.3200209051134855,0.01401,0.00254,0.00195,COMBO-USDT,LEVER-USDT,0,35.67001,0.328
True,-3.041106655883783,0.03123,0.00156,-0.00021,COMBO-USDT,SPELL-USDT,0,36.40893,0.757
True,-2.992006715627633,0.03565,0.0532,-0.01084,COMBO-USDT,BEAMX-USDT,0,32.60785,0.619
True,-3.4269548330682014,0.01007,22.10963,24.45923,COMBO-USDT,EGLD-USDT,0,35.12992,0.466
True,-3.2156709321059718,0.0191,0.01679,0.43945,KSM-USDT,XTZ-USDT,0,25.6719,0.838
True,-3.143107192188336,0.02352,0.16565,34.68184,KSM-USDT,EGLD-USDT,0,27.20391,0.225
True,-3.5381717777594295,0.00706,9.7722,2.87266,COMBO-USDT,XVS-USDT,0,25.6553,0.738
True,-4.672055744527537,9e-05,0.00128,-0.01274,KSM-USDT,BEAMX-USDT,0,10.76908,0.89
True,-3.334178697158292,0.01342,1.36613,-0.00305,XEM-USDT,1000XEC-USDT,0,23.4705,0.821
True,-3.024383050486697,0.03268,0.07462,0.00089,XEM-USDT,LEVER-USDT,0,33.76647,0.279
True,-3.7920741606414072,0.00299,704.93462,13.15584,XEM-USDT,EGLD-USDT,0,24.49369,0.784
True,-3.277220816337432,0.01593,-1.45557,0.86609,XEM-USDT,SFP-USDT,0,17.3189,-0.084
True,-3.1770422627658235,0.02135,2.58191,0.01153,XEM-USDT,HBAR-USDT,0,30.50204,0.658
True,-3.06606418033652,0.02917,101.96877,1.24018,XEM-USDT,GAS-USDT,0,16.46279,0.885
True,-3.3213236179563945,0.01395,-0.01434,1.98756,KSM-USDT,ZETA-USDT,0,25.01911,-0.248
True,-2.93806105024308,0.0411,37.35569,-167.57064,KSM-USDT,DEFI-USDT,0,34.24428,0.872
True,-3.3664922865984646,0.01216,0.06883,-0.99214,KSM-USDT,BNX-USDT,0,34.10774,0.783
True,-3.0386635423016095,0.03144,0.00246,0.0351,KSM-USDT,1000LUNC-USDT,0,24.49281,0.772
True,-3.123322230058687,0.02487,0.00296,-0.06022,KSM-USDT,1000BONK-USDT,0,25.27382,0.859
True,-3.3066130020716926,0.01459,0.35469,-6.41906,KSM-USDT,UNFI-USDT,0,23.52897,0.847
True,-2.9652553471511776,0.03827,0.00023,0.00056,KSM-USDT,STMX-USDT,0,26.58665,0.845
True,-2.8866958857033915,0.04692,0.06253,0.39847,KSM-USDT,IMX-USDT,0,38.67319,0.677
True,-3.0434298045999357,0.03103,0.00741,0.3776,KSM-USDT,LUNA2-USDT,0,12.61514,0.517
True,-3.2991857070097366,0.01491,4.85759,-79.95033,KSM-USDT,METIS-USDT,0,24.74173,0.881
True,-3.5651570623233435,0.00646,4e-05,0.00249,KSM-USDT,LEVER-USDT,0,31.69038,0.2
True,-3.171616816374603,0.02169,0.0114,0.19463,KSM-USDT,STORJ-USDT,0,24.89521,0.845
True,-3.0997374293128748,0.02657,0.07397,1.13389,KSM-USDT,MASK-USDT,0,21.45277,0.888
True,-4.100877739696696,0.00097,0.09244,-0.0115,COMBO-USDT,IOTX-USDT,0,22.03906,0.808
True,-3.050430292543173,0.03045,1.14864,0.32058,COMBO-USDT,TWT-USDT,0,33.48172,0.693
True,-3.64798221112304,0.00491,0.13884,0.09085,TRU-USDT,1000LUNC-USDT,0,16.66765,0.795
True,-3.529131954833298,0.00727,184.95054,5.60149,CKB-USDT,ATOM-USDT,0,20.6027,0.765
True,-2.917378792446833,0.04336,342.23427,9.86994,CKB-USDT,NEO-USDT,0,29.05202,0.579
True,-3.2663966748661286,0.01645,9.6693,0.52782,CKB-USDT,COMBO-USDT,0,25.50895,0.449
True,-3.249484404257398,0.01729,0.05076,0.92193,ICP-USDT,ZETA-USDT,0,29.1808,0.296
True,-2.944789548427538,0.04038,-0.1924,5.49767,ICP-USDT,RLC-USDT,0,28.52573,-0.263
True,-3.2136062777416052,0.01921,-0.51847,12.78583,ICP-USDT,TON-USDT,0,29.5671,-0.526
True,-3.7025147019547453,0.00408,-8e-05,0.00471,ICP-USDT,LEVER-USDT,0,25.62051,-0.128
True,-4.383550710872923,0.00032,1.08883,26.00806,ICP-USDT,EGLD-USDT,0,26.81833,0.52
True,-3.2183315803522783,0.01895,-0.44971,9.00993,ICP-USDT,UMA-USDT,0,27.41275,-0.395
True,-3.0511513550005533,0.03039,0.00689,0.72512,ICP-USDT,SFP-USDT,0,19.90439,0.177
True,-3.2227219662859157,0.01871,0.07149,1.51046,ICP-USDT,WAVES-USDT,0,37.50587,0.511
True,-3.5565549111316233,0.00665,0.00334,0.06667,ICP-USDT,HBAR-USDT,0,31.78277,0.483
True,-3.311261467963021,0.01438,-0.00023,0.00851,ICP-USDT,XVG-USDT,0,21.70788,-0.271
True,-3.4168041685802475,0.0104,0.00138,0.0264,ICP-USDT,GALA-USDT,0,16.87954,0.487
True,-3.003758902901765,0.03454,0.0003,0.0223,ICP-USDT,CELR-USDT,0,32.96452,0.204
True,-3.468975927457185,0.00882,-21.398,375.20019,ICP-USDT,TRB-USDT,0,28.98348,-0.495
True,-3.165114694479818,0.02209,0.01302,0.5238,ICP-USDT,COMBO-USDT,0,27.56416,0.31
True,-4.005657519865701,0.00138,-1.70323,1.77906,TRU-USDT,ZETA-USDT,0,20.1906,-0.188
True,-2.881474682054065,0.04755,-0.00498,0.03487,TRU-USDT,ORBS-USDT,0,32.38244,0.102
True,-3.2320900894816784,0.0182,0.03488,0.01979,TRU-USDT,1000SHIB-USDT,0,23.78841,0.705
True,-2.9115940204866977,0.04402,0.44444,0.01641,CKB-USDT,ZIL-USDT,0,28.24429,0.666
True,-2.873208692407224,0.04855,68.54231,3.94433,CKB-USDT,GAS-USDT,0,28.45575,0.607
True,-2.8737113288668006,0.04849,0.19447,0.67781,COMBO-USDT,SFP-USDT,0,19.74684,0.362
True,-2.948093784441694,0.04003,0.20267,0.02274,CKB-USDT,CELR-USDT,0,33.52625,0.202
True,-3.081607835915879,0.02794,0.87645,0.34062,COMBO-USDT,XTZ-USDT,0,34.78972,0.731
True,-3.213743352522308,0.0192,0.03427,0.02019,COMBO-USDT,GALA-USDT,0,17.86445,0.472
True,-3.475582657924342,0.00864,-181.01144,231.51068,COMBO-USDT,TRB-USDT,0,45.60371,-0.417
True,-3.969359898304067,0.00158,19.95523,-4.11866,COMBO-USDT,TIA-USDT,0,18.64041,0.757
True,-2.9693223676361944,0.03786,0.0231,0.00785,COMBO-USDT,ZIL-USDT,0,29.96113,0.77
True,-2.9292037002968168,0.04206,0.33768,-0.08039,COMBO-USDT,DAR-USDT,0,36.39586,0.77
True,-3.0913104569858945,0.0272,14.83015,-1.80836,COMBO-USDT,CYBER-USDT,0,33.87649,0.669
True,-3.11572469893141,0.02541,36.15669,0.9628,CKB-USDT,ZETA-USDT,0,28.209,0.296
True,-3.101112468815503,0.02647,0.67431,0.02313,CKB-USDT,ORBS-USDT,0,27.1532,0.701
True,-3.063093238561129,0.02941,4.76253,0.10749,CKB-USDT,ALGO-USDT,0,24.54004,0.808
True,-2.9310718341820934,0.04185,9.51494,0.44316,CKB-USDT,LUNA2-USDT,0,12.98777,0.561
True,-2.994346952572413,0.03543,5.58175,0.43011,CKB-USDT,XRP-USDT,0,27.28394,0.535
True,-3.605363520033725,0.00566,0.07105,0.00253,CKB-USDT,LEVER-USDT,0,29.27635,0.302
True,-4.627305006301999,0.00012,692.04995,28.26022,CKB-USDT,EGLD-USDT,0,18.39317,0.68
True,-2.948024563497982,0.04004,-165.70633,6.10335,CKB-USDT,UMA-USDT,0,37.61848,-0.293
True,-3.3721984606318265,0.01194,-2.72486,0.85622,CKB-USDT,SFP-USDT,0,16.68808,-0.175
True,-2.9846728629944836,0.03635,17.52856,2.1176,CKB-USDT,WAVES-USDT,0,38.23094,0.178
True,-3.260353962657355,0.01675,1.20802,0.08868,CKB-USDT,HBAR-USDT,0,32.89944,0.225
True,-3.691636304083628,0.00423,0.8599,0.02959,CKB-USDT,GALA-USDT,0,14.24463,0.541
True,-3.45688894426027,0.00917,0.01159,0.00238,ALPHA-USDT,LEVER-USDT,0,32.66123,0.248
True,-3.2981748565877833,0.01496,4.75005,-0.13851,ALPHA-USDT,1INCH-USDT,0,23.75169,0.942
True,-3.3062215385406697,0.0146,0.2992,-0.00817,ALPHA-USDT,BEAMX-USDT,0,11.38026,0.93
True,-4.097580593751427,0.00098,2.17663,1.24861,SEI-USDT,WAVES-USDT,0,27.13876,0.696
True,-4.732663631522614,7e-05,0.04644,0.01904,SEI-USDT,GALA-USDT,0,12.73161,0.71
True,-2.9601345960920393,0.03879,0.01774,0.01664,SEI-USDT,CELR-USDT,0,35.34866,0.405
True,-2.995774790028342,0.03529,-237.76423,233.59967,SEI-USDT,TRB-USDT,0,47.91928,-0.397
